age,job,marital,education,balance,housing,loan,default,campaign,pdays,previous,poutcome,conversion
28,blue-collar,single,secondary,1106,1,0,0,2,999,0,unknown,0
41,blue-collar,divorced,secondary,927,1,0,0,2,148,2,failure,0
43,management,married,tertiary,175,1,0,0,4,337,1,other,0
47,services,divorced,primary,91,1,0,0,2,339,1,failure,0
29,admin.,single,secondary,3432,1,0,0,2,999,0,unknown,0
35,management,single,tertiary,633,1,0,0,3,999,0,unknown,0
32,blue-collar,married,primary,-56,1,1,0,2,305,20,other,0
42,blue-collar,married,secondary,705,1,0,0,2,999,0,unknown,0
36,blue-collar,divorced,secondary,313,1,1,0,2,999,0,unknown,0
37,blue-collar,divorced,secondary,752,1,0,0,3,999,0,unknown,0
31,blue-collar,single,secondary,144,1,0,0,3,999,0,unknown,0
40,blue-collar,married,secondary,679,1,0,0,2,304,1,failure,0
32,self-employed,divorced,primary,0,1,0,0,2,999,0,unknown,0
47,management,married,secondary,407,1,0,0,3,999,0,unknown,0
29,technician,single,secondary,674,0,0,0,5,999,0,unknown,1
36,services,married,secondary,526,1,0,0,2,324,1,other,0
43,technician,divorced,secondary,773,1,0,0,2,999,0,unknown,0
50,technician,divorced,secondary,148,1,0,0,2,999,0,unknown,0
31,services,single,secondary,603,1,1,0,2,319,2,failure,0
35,blue-collar,married,secondary,603,1,0,0,2,999,0,unknown,0
31,blue-collar,single,secondary,1207,1,0,0,2,999,0,unknown,0
37,management,married,tertiary,860,1,0,0,2,332,15,failure,0
34,blue-collar,married,primary,170,1,1,0,4,275,7,other,0
44,blue-collar,married,secondary,797,1,0,0,2,999,0,unknown,0
38,management,single,tertiary,4082,1,0,0,2,999,0,unknown,0
25,self-employed,single,tertiary,1294,0,0,0,4,999,0,unknown,0
37,blue-collar,married,primary,1796,1,1,0,2,999,0,unknown,0
28,services,single,secondary,230,1,1,0,2,999,0,unknown,0
34,blue-collar,married,tertiary,551,1,0,0,2,315,11,other,0
32,technician,single,secondary,28,1,0,0,1,150,1,failure,0
27,management,single,tertiary,2821,1,0,0,2,999,0,unknown,0
53,management,married,tertiary,2124,1,0,0,2,344,2,failure,0
35,admin.,married,secondary,3487,1,0,0,2,319,1,failure,0
43,management,married,tertiary,9261,1,0,0,2,254,2,failure,0
34,technician,married,tertiary,1806,1,0,0,2,999,0,unknown,0
42,housemaid,single,secondary,284,1,0,0,3,999,0,unknown,0
46,services,divorced,primary,3854,1,0,0,2,150,4,other,0
39,technician,married,primary,2118,1,0,0,2,999,0,unknown,0
33,management,married,tertiary,0,1,0,0,1,999,0,unknown,1
35,management,married,tertiary,451,1,0,0,6,999,0,unknown,0
37,blue-collar,married,primary,152,1,0,0,2,999,0,unknown,0
53,services,divorced,primary,778,1,0,0,2,999,0,unknown,0
53,admin.,divorced,secondary,-163,1,0,0,2,343,2,other,0
26,blue-collar,married,secondary,647,1,0,0,2,331,1,other,0
57,housemaid,married,tertiary,2326,0,0,0,1,999,0,unknown,1
32,technician,married,secondary,4887,1,0,0,3,999,0,unknown,0
27,blue-collar,married,secondary,872,1,0,0,3,999,0,unknown,0
34,technician,married,secondary,260,1,0,0,2,238,2,failure,0
49,blue-collar,married,secondary,1127,1,1,0,2,281,1,failure,0
40,technician,married,secondary,96,1,1,0,2,326,2,failure,0
29,blue-collar,single,secondary,1446,1,0,0,3,999,0,unknown,0
41,self-employed,married,secondary,323,1,0,0,2,254,6,other,1
34,management,single,tertiary,-444,1,1,0,2,148,4,other,0
35,blue-collar,married,primary,443,1,0,0,2,316,3,other,0
70,retired,married,secondary,1024,0,0,0,1,999,0,unknown,0
29,services,single,secondary,229,1,0,0,2,343,1,failure,0
27,unemployed,married,secondary,724,1,1,0,3,999,0,unknown,0
53,technician,divorced,secondary,281,1,0,0,2,337,9,other,0
39,blue-collar,married,secondary,284,1,1,0,2,318,6,failure,0
40,blue-collar,married,primary,119,1,0,0,3,147,2,failure,0
31,blue-collar,married,primary,55,1,1,0,2,999,0,unknown,0
31,blue-collar,married,secondary,505,1,0,0,4,329,2,other,0
39,services,married,secondary,946,1,0,0,2,999,0,unknown,0
47,blue-collar,divorced,secondary,3823,1,1,0,2,999,0,unknown,0
35,management,single,tertiary,620,1,0,0,2,999,0,unknown,0
33,services,married,secondary,90,1,0,0,2,263,2,failure,0
51,blue-collar,married,primary,216,1,0,0,3,274,3,failure,0
39,services,married,secondary,247,1,0,0,2,999,0,unknown,0
57,blue-collar,married,secondary,621,1,0,0,3,999,0,unknown,0
50,blue-collar,married,primary,12519,1,0,0,2,147,4,success,0
38,blue-collar,married,secondary,566,1,1,0,2,332,6,other,0
33,admin.,single,secondary,745,1,0,0,2,333,1,other,0
42,blue-collar,married,primary,875,1,0,0,5,148,1,failure,0
24,blue-collar,married,secondary,204,1,1,0,3,999,0,unknown,0
40,management,married,secondary,643,1,0,0,2,256,1,failure,0
36,technician,single,tertiary,3241,1,1,0,2,999,0,unknown,0
32,blue-collar,married,primary,77,1,0,0,2,999,0,unknown,0
31,technician,married,secondary,310,1,0,0,2,240,2,failure,0
30,blue-collar,single,secondary,103,1,0,0,2,317,1,other,0
38,admin.,married,secondary,326,1,0,0,2,999,0,unknown,0
54,management,married,primary,630,1,0,0,2,999,0,unknown,0
36,admin.,married,tertiary,157,1,0,0,2,999,0,unknown,0
30,services,single,secondary,-172,1,1,0,4,329,2,other,0
48,blue-collar,married,primary,551,1,1,0,3,303,5,failure,0
32,blue-collar,married,secondary,298,1,0,0,2,323,7,failure,0
29,blue-collar,married,secondary,577,1,0,0,3,331,10,other,0
32,housemaid,married,secondary,30,1,0,0,5,999,0,unknown,0
35,blue-collar,married,secondary,913,1,0,0,2,999,0,unknown,0
31,blue-collar,married,secondary,604,1,0,0,2,150,2,failure,0
36,blue-collar,married,secondary,0,1,0,0,2,322,4,failure,0
38,self-employed,married,secondary,-17,1,0,0,3,326,1,other,0
38,admin.,married,tertiary,69,0,0,0,2,999,0,unknown,0
35,management,single,tertiary,1045,1,0,0,5,999,0,unknown,0
35,blue-collar,married,primary,373,0,0,0,2,999,0,unknown,0
37,services,divorced,primary,260,1,0,0,2,999,0,unknown,0
45,blue-collar,married,unknown,349,1,0,0,2,336,2,other,0
36,management,married,tertiary,549,1,0,0,4,150,2,failure,0
47,management,married,tertiary,6637,1,0,0,2,999,0,unknown,0
35,services,married,unknown,1935,1,0,0,2,318,2,other,0
34,admin.,single,secondary,846,1,0,0,2,999,0,unknown,0
31,technician,single,secondary,579,1,1,0,3,322,15,other,0
36,blue-collar,married,secondary,1949,1,0,0,2,319,3,failure,0
36,blue-collar,married,secondary,928,0,0,0,3,999,0,unknown,0
46,blue-collar,married,secondary,961,1,0,0,2,999,0,unknown,0
35,technician,single,secondary,362,1,0,0,2,999,0,unknown,0
23,technician,single,secondary,28,1,0,0,3,325,2,failure,0
40,technician,married,secondary,1270,0,0,0,2,999,0,unknown,0
51,blue-collar,married,secondary,1329,1,1,0,2,287,2,failure,0
28,services,married,secondary,-112,1,1,0,2,999,0,unknown,0
74,retired,married,secondary,921,0,0,0,2,999,0,unknown,1
32,admin.,married,secondary,923,1,0,0,4,999,0,unknown,0
35,blue-collar,married,secondary,1207,1,0,0,2,331,1,success,0
42,blue-collar,married,primary,1673,1,0,0,3,999,0,unknown,1
30,blue-collar,single,secondary,1012,1,0,0,3,329,1,failure,0
40,admin.,married,secondary,1060,1,0,0,3,999,0,unknown,0
50,blue-collar,married,primary,104,1,0,0,3,324,2,other,0
53,technician,married,secondary,5303,1,0,0,3,180,1,success,1
56,blue-collar,married,secondary,1686,0,0,0,2,999,0,unknown,0
26,admin.,single,secondary,1375,1,0,0,2,999,0,unknown,0
29,blue-collar,married,primary,459,1,1,0,3,318,1,failure,0
33,technician,single,tertiary,1190,1,0,0,2,252,4,failure,0
34,blue-collar,married,secondary,3186,1,0,0,2,999,0,unknown,0
40,management,married,tertiary,640,1,0,0,2,999,0,unknown,0
42,blue-collar,married,primary,2003,1,0,0,3,999,0,unknown,0
32,admin.,single,secondary,620,0,0,0,2,343,3,failure,0
37,technician,single,tertiary,6889,1,0,0,2,147,1,failure,0
46,services,divorced,secondary,864,1,0,0,3,150,7,failure,0
35,entrepreneur,single,tertiary,1295,1,0,0,2,73,1,failure,0
47,blue-collar,married,secondary,1388,1,0,0,2,999,0,unknown,0
44,blue-collar,married,primary,-93,1,0,0,3,326,2,failure,0
32,blue-collar,married,primary,1504,1,0,0,2,999,0,unknown,0
42,admin.,divorced,tertiary,6,1,1,0,4,999,0,unknown,0
23,admin.,single,secondary,0,1,0,0,2,999,0,unknown,0
47,blue-collar,married,secondary,1203,1,0,0,2,999,0,unknown,0
39,admin.,married,secondary,456,1,0,0,3,999,0,unknown,0
38,admin.,married,secondary,0,1,1,0,2,999,0,unknown,1
33,blue-collar,single,secondary,476,1,1,0,3,333,2,failure,0
41,technician,married,secondary,4004,0,0,0,2,999,0,unknown,1
31,technician,single,secondary,1970,0,0,0,3,999,0,unknown,0
46,technician,married,secondary,6993,1,0,0,3,148,1,success,0
37,admin.,married,secondary,6127,1,0,0,2,999,0,unknown,0
36,admin.,divorced,primary,1127,1,0,0,3,999,0,unknown,0
37,self-employed,single,primary,235,1,0,0,4,323,9,failure,0
32,technician,married,secondary,94,1,0,0,2,999,0,unknown,0
49,technician,married,unknown,1359,0,0,0,3,999,0,unknown,0
58,retired,married,primary,1351,1,0,0,3,999,0,unknown,0
34,services,married,secondary,241,1,0,0,2,147,1,other,0
46,services,married,secondary,9077,1,0,0,2,337,1,failure,0
30,admin.,single,secondary,613,1,0,0,2,302,1,failure,0
59,management,married,tertiary,82,1,0,0,4,999,0,unknown,0
40,blue-collar,married,primary,106,1,0,0,2,999,0,unknown,0
31,technician,single,secondary,538,1,0,0,3,999,0,unknown,0
33,blue-collar,married,primary,-3,1,0,0,2,999,0,unknown,0
38,blue-collar,single,secondary,13156,1,0,0,4,331,1,failure,0
37,blue-collar,single,secondary,1127,1,0,0,2,281,1,failure,0
32,services,single,secondary,49,1,0,0,4,999,0,unknown,0
38,management,single,tertiary,667,1,0,0,2,999,0,unknown,0
56,technician,married,secondary,378,1,1,0,2,999,0,unknown,0
37,housemaid,married,primary,94,1,0,0,2,999,0,unknown,0
44,management,divorced,tertiary,213,1,0,0,2,999,0,unknown,0
38,admin.,married,primary,3913,1,0,0,2,315,2,failure,0
32,management,single,tertiary,656,1,1,0,2,999,0,unknown,0
26,technician,single,secondary,181,0,0,0,2,999,0,unknown,1
24,blue-collar,single,secondary,-424,1,0,0,6,999,0,unknown,0
21,blue-collar,single,secondary,1385,1,0,0,5,999,0,unknown,0
36,blue-collar,married,secondary,1589,1,0,0,2,341,6,other,0
32,admin.,married,secondary,413,1,0,0,3,341,2,failure,0
35,self-employed,single,tertiary,329,1,0,0,7,999,0,unknown,0
30,management,single,tertiary,638,1,0,0,2,291,6,other,0
28,blue-collar,married,secondary,1843,1,0,0,2,999,0,unknown,0
37,blue-collar,married,secondary,16727,1,0,0,2,999,0,unknown,0
50,admin.,married,secondary,663,1,0,0,3,999,0,unknown,0
22,student,single,secondary,3982,0,0,0,1,999,0,unknown,1
45,blue-collar,married,secondary,-258,1,0,0,5,999,0,unknown,0
33,blue-collar,married,secondary,1722,1,0,0,7,999,0,unknown,0
39,management,single,tertiary,1340,1,0,0,3,999,0,unknown,0
50,blue-collar,married,primary,4121,1,1,0,2,151,1,failure,0
32,services,single,secondary,659,1,0,0,6,999,0,unknown,0
52,technician,married,secondary,386,0,0,0,1,999,0,unknown,1
40,technician,married,primary,284,1,0,0,2,999,0,unknown,1
42,blue-collar,married,unknown,732,1,0,0,1,339,1,failure,0
32,admin.,married,secondary,20011,0,0,0,1,999,0,unknown,0
28,blue-collar,married,secondary,1021,1,0,0,2,326,1,other,0
30,management,single,secondary,161,1,0,0,3,999,0,unknown,0
43,services,married,secondary,1625,1,0,0,1,999,0,unknown,0
46,technician,married,secondary,0,0,0,0,2,999,0,unknown,0
37,blue-collar,married,secondary,2697,1,0,0,1,999,0,unknown,0
50,entrepreneur,married,primary,431,1,0,0,5,999,0,unknown,0
32,management,married,tertiary,101,1,1,0,1,999,0,unknown,0
32,blue-collar,married,secondary,112,1,0,0,1,321,1,other,0
35,blue-collar,married,primary,1347,1,1,0,1,999,0,unknown,0
37,blue-collar,married,secondary,903,1,0,0,1,999,0,unknown,0
32,entrepreneur,married,secondary,-242,1,0,0,3,999,0,unknown,1
30,services,single,unknown,138,1,0,0,1,999,0,unknown,0
49,technician,married,secondary,-147,1,0,0,1,999,0,unknown,0
42,blue-collar,married,primary,1156,1,0,0,1,999,0,unknown,0
36,admin.,single,secondary,733,1,0,0,1,322,2,other,0
32,blue-collar,married,secondary,17332,1,1,0,1,999,0,unknown,0
31,blue-collar,married,secondary,2289,1,1,0,1,151,1,failure,0
31,blue-collar,single,primary,2488,1,0,0,1,999,0,unknown,0
38,services,married,secondary,0,1,0,0,2,999,0,unknown,0
34,blue-collar,married,secondary,2076,1,0,0,1,999,0,unknown,0
36,management,married,tertiary,535,0,0,0,2,999,0,unknown,1
32,services,single,secondary,808,1,0,0,1,999,0,unknown,0
31,management,divorced,tertiary,1742,1,0,0,1,999,0,unknown,0
29,blue-collar,married,secondary,1238,1,0,0,1,341,1,failure,0
41,blue-collar,married,secondary,563,1,0,0,12,348,1,failure,0
28,technician,married,secondary,1086,1,0,0,3,999,0,unknown,1
42,blue-collar,married,secondary,165,0,0,0,1,999,0,unknown,0
32,blue-collar,single,secondary,395,1,1,0,1,999,0,unknown,0
52,technician,married,tertiary,646,1,0,0,1,999,0,unknown,0
34,admin.,married,secondary,-314,1,1,0,3,307,3,other,0
33,technician,married,secondary,359,1,0,0,1,242,1,other,0
34,blue-collar,single,secondary,0,1,0,0,1,999,0,unknown,0
32,blue-collar,single,secondary,3044,1,0,0,1,999,0,unknown,0
39,technician,married,secondary,834,1,1,0,1,999,0,unknown,0
61,management,single,tertiary,2,0,0,0,3,999,0,unknown,0
22,student,single,secondary,466,1,0,0,1,999,0,unknown,0
37,blue-collar,married,primary,287,1,0,0,3,325,3,failure,0
37,blue-collar,married,primary,15,1,1,0,3,999,0,unknown,0
56,technician,married,secondary,0,1,0,0,1,999,0,unknown,0
32,technician,married,secondary,286,0,0,0,1,343,4,failure,0
31,technician,single,secondary,1222,1,0,0,3,999,0,unknown,0
45,blue-collar,married,primary,658,1,0,0,3,270,2,failure,0
36,blue-collar,married,primary,345,1,0,0,1,999,0,unknown,0
32,services,married,secondary,197,1,0,0,4,999,0,unknown,0
28,management,single,secondary,2840,0,0,0,5,999,0,unknown,1
47,management,married,primary,1122,1,0,0,5,999,0,unknown,0
35,management,married,tertiary,43,1,0,0,1,999,0,unknown,1
57,admin.,married,primary,202,1,0,0,1,346,2,failure,0
33,blue-collar,married,primary,217,1,0,0,1,339,3,failure,0
32,admin.,single,secondary,-45,1,0,0,1,325,2,other,0
43,technician,married,primary,2586,1,0,0,1,999,0,unknown,0
35,management,married,tertiary,1473,1,0,0,6,322,4,other,0
40,blue-collar,married,primary,2364,1,0,0,4,999,0,unknown,0
56,unemployed,divorced,secondary,283,1,1,0,3,341,2,failure,0
57,technician,married,tertiary,3082,1,1,0,2,294,3,failure,0
46,blue-collar,married,primary,292,1,0,0,2,234,4,failure,0
56,services,single,secondary,699,1,0,0,1,999,0,unknown,0
58,retired,married,primary,745,1,0,0,1,999,0,unknown,0
46,blue-collar,divorced,secondary,168,1,0,0,1,336,4,other,0
40,blue-collar,single,secondary,169,1,0,0,1,346,1,failure,0
36,management,married,tertiary,928,1,0,0,1,999,0,unknown,0
30,technician,single,secondary,513,1,0,0,1,999,0,unknown,0
46,management,married,primary,3229,1,0,0,1,999,0,unknown,1
34,management,single,tertiary,8038,1,0,0,3,152,1,failure,0
52,services,divorced,secondary,1430,1,0,0,4,999,0,unknown,0
31,blue-collar,single,primary,71,1,0,0,3,336,6,failure,0
29,admin.,married,secondary,1489,1,0,0,1,999,0,unknown,0
41,blue-collar,married,secondary,1334,1,0,0,5,999,0,unknown,0
35,technician,married,secondary,8,1,1,0,6,999,0,unknown,0
34,management,single,tertiary,5452,0,0,0,1,245,5,other,0
43,admin.,married,secondary,101,1,0,0,2,349,3,failure,0
50,blue-collar,married,primary,3304,1,0,0,1,999,0,unknown,0
34,management,single,tertiary,556,1,0,0,2,999,0,unknown,0
30,services,married,secondary,4867,1,1,0,6,306,3,other,0
31,admin.,single,secondary,483,1,1,0,2,999,0,unknown,0
33,admin.,married,secondary,6,1,0,0,1,349,3,other,0
30,unemployed,single,secondary,8304,0,0,0,1,999,0,unknown,0
36,blue-collar,married,secondary,6699,1,0,0,3,999,0,unknown,0
34,entrepreneur,married,secondary,-538,1,0,1,1,999,0,unknown,0
43,admin.,married,secondary,1220,1,0,0,2,339,1,other,0
27,student,single,secondary,2784,1,0,0,1,328,1,failure,0
28,unemployed,married,secondary,1,0,0,0,1,999,0,unknown,0
53,admin.,married,secondary,225,1,0,0,1,340,1,failure,0
37,management,married,tertiary,17335,0,0,0,1,999,0,unknown,0
30,management,married,tertiary,860,1,0,0,1,999,0,unknown,0
34,blue-collar,single,secondary,550,1,0,0,3,346,1,failure,0
33,blue-collar,married,secondary,2502,1,0,0,1,270,1,failure,0
36,blue-collar,married,secondary,349,1,0,0,1,999,0,unknown,0
28,technician,single,secondary,335,1,0,0,3,999,0,unknown,0
56,admin.,married,secondary,382,0,0,0,1,999,0,unknown,0
34,management,single,tertiary,-362,1,1,0,6,999,0,unknown,0
35,technician,single,tertiary,1924,1,0,0,1,999,0,unknown,0
31,blue-collar,married,secondary,1664,1,0,0,1,182,1,success,0
51,entrepreneur,divorced,tertiary,4,1,1,0,5,999,0,unknown,0
43,unemployed,married,secondary,948,1,0,0,6,999,0,unknown,0
33,housemaid,married,primary,4136,1,0,0,5,999,0,unknown,0
35,blue-collar,married,secondary,365,1,1,0,2,999,0,unknown,0
41,blue-collar,married,primary,951,1,0,0,4,999,0,unknown,0
51,blue-collar,married,primary,14,1,1,0,2,329,1,failure,0
48,blue-collar,married,primary,346,1,0,0,1,999,0,unknown,0
57,retired,married,primary,-384,1,1,0,1,999,0,unknown,0
29,blue-collar,single,secondary,262,1,0,0,2,999,0,unknown,0
32,blue-collar,married,primary,474,1,0,0,1,999,0,unknown,0
33,technician,married,secondary,0,1,0,0,2,999,0,unknown,0
33,technician,single,secondary,235,1,0,0,1,999,0,unknown,0
50,unknown,married,primary,341,1,1,0,4,340,2,success,1
38,services,married,secondary,797,1,0,0,4,999,0,unknown,0
25,blue-collar,single,unknown,586,1,0,0,1,999,0,unknown,0
30,admin.,single,secondary,1473,1,0,0,1,999,0,unknown,0
37,admin.,single,secondary,515,1,0,0,1,999,0,unknown,0
50,entrepreneur,married,tertiary,221,1,0,0,2,340,1,failure,0
34,blue-collar,married,primary,1217,1,0,0,2,328,3,failure,0
29,admin.,single,secondary,127,1,1,0,1,999,0,unknown,0
35,management,single,tertiary,1422,1,1,0,7,272,3,other,0
54,housemaid,divorced,primary,502,1,0,0,1,999,0,unknown,0
44,blue-collar,single,secondary,0,0,0,0,1,999,0,unknown,1
43,services,divorced,secondary,266,1,1,0,1,152,1,failure,0
61,management,married,tertiary,267,0,0,0,1,999,0,unknown,1
24,blue-collar,married,secondary,1222,1,0,0,1,999,0,unknown,0
34,admin.,single,secondary,663,1,0,0,1,999,0,unknown,0
32,blue-collar,married,secondary,1281,1,0,0,1,999,0,unknown,0
35,technician,single,tertiary,122,0,0,0,5,328,5,failure,0
28,management,single,tertiary,145,1,0,0,1,999,0,unknown,0
36,blue-collar,married,secondary,-53,1,0,0,5,322,8,other,0
23,technician,married,secondary,4,1,0,0,1,999,0,unknown,0
28,self-employed,single,tertiary,222,1,0,0,5,999,0,unknown,0
24,technician,single,secondary,393,1,1,0,1,999,0,unknown,0
45,management,married,tertiary,-114,1,0,0,1,999,0,unknown,0
42,management,married,tertiary,72,1,0,0,2,348,3,failure,0
33,blue-collar,married,secondary,1454,1,0,0,2,999,0,unknown,0
29,technician,single,tertiary,68,1,0,0,1,999,0,unknown,0
36,entrepreneur,married,secondary,13,1,0,0,3,999,0,unknown,0
53,management,married,tertiary,696,1,0,0,6,999,0,unknown,0
33,blue-collar,single,primary,910,1,0,0,1,999,0,unknown,0
49,services,married,secondary,1345,1,0,0,1,999,0,unknown,0
35,blue-collar,married,secondary,0,1,1,0,3,999,0,unknown,0
42,blue-collar,married,tertiary,1993,1,0,0,2,999,0,unknown,0
33,blue-collar,married,primary,2861,1,0,0,3,999,0,unknown,0
37,admin.,married,secondary,756,1,0,0,2,999,0,unknown,0
29,blue-collar,divorced,secondary,-19,1,0,0,4,999,0,unknown,1
45,technician,married,secondary,497,1,0,0,1,321,2,failure,0
31,management,single,tertiary,635,1,0,0,1,320,2,failure,0
48,management,married,tertiary,161,1,0,0,1,999,0,unknown,0
35,blue-collar,married,secondary,360,1,0,0,1,152,3,failure,0
35,admin.,married,secondary,0,1,0,0,5,999,0,unknown,0
30,management,single,tertiary,63,1,0,0,1,320,1,other,0
35,admin.,married,secondary,1345,1,0,0,1,271,1,failure,0
51,self-employed,married,secondary,383,1,0,0,1,999,0,unknown,0
38,blue-collar,married,secondary,530,1,0,0,3,999,0,unknown,0
39,blue-collar,married,secondary,2299,1,0,0,1,271,1,failure,0
